"PK","MATRICULA","FECHA_RADICA_TEXTO","FECHA_APERTURA_TEXTO","YEAR_RADICA","ORIP","DIVIPOLA","DEPARTAMENTO","MUNICIPIO","TIPO_PREDIO_ZONA","CATEGORIA_RURALIDAD","NUM_ANOTACION","ESTADO_FOLIO","FOLIOS_DERIVADOS","Dinámica_Inmobiliaria","COD_NATUJUR","NOMBRE_NATUJUR","NUMERO_CATASTRAL","NUMERO_CATASTRAL_ANTIGUO","DOCUMENTO_JUSTIFICATIVO","COUNT_A","COUNT_DE","PREDIOS_NUEVOS","TIENE_VALOR","TIENE_MAS_DE_UN_VALOR","VALOR"
"52838-254-049035-00007-00315-2016","254-49035","2016-06-14 00:00:00","2015-07-14 00:00:00","2016","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","7",,,"1","315","CONSTITUCIÓN PATRIMONIO DE FAMILIA",,,"01-ESCRITURA 390 DE 16-03-2016;","1","1","0","0","0",
"52838-254-049036-00001-00909-2015","254-49036","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049036-00002-00317-2015","254-49036","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049036-00003-00901-2015","254-49036","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049036-00004-00186-2017","254-49036","2017-07-25 00:00:00","2015-07-14 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","4",,,"1","186","TRANSFERENCIA A TÍTULO DE SUBSIDIO EN ESPECIE. (LEY 1537 DE 2012)",,,"01-ESCRITURA 391 DE 16-03-2016;","1","1","0","0","0",
"52838-254-049036-00005-00362-2017","254-49036","2017-07-25 00:00:00","2015-07-14 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","5",,,"0","362","PROHIBICIÓN DE TRANSFERENCIA \""ART. 21 LEY 1537 DE 2012 QUE MODIFICO EL ART. 8 DE LA LEY 3 DE 1991\""",,,"01-ESCRITURA 391 DE 16-03-2016;","1","1","0","0","0",
"52838-254-049036-00006-00369-2017","254-49036","2017-07-25 00:00:00","2015-07-14 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","6",,,"0","369","DERECHO DE PREFERENCIA \""ART. 21 LEY 1537 DE 2012 QUE MODIFICO EL ART. 8 DE LA LEY 3 DE 1991\""",,,"01-ESCRITURA 391 DE 16-03-2016;","1","1","0","0","0",
"52838-254-049036-00007-00315-2017","254-49036","2017-07-25 00:00:00","2015-07-14 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","7",,,"1","315","CONSTITUCIÓN PATRIMONIO DE FAMILIA",,,"01-ESCRITURA 451 DE 26-05-2017;","1","1","0","0","0",
"52838-254-049036-00008-00901-2017","254-49036","2017-12-21 00:00:00","2015-07-14 00:00:00","2017","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","8",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1797 DE 02-12-2016;","0","2","0","0","0",
"52838-254-049037-00001-00909-2015","254-49037","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049037-00002-00317-2015","254-49037","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049037-00003-00901-2015","254-49037","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049038-00001-00909-2015","254-49038","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049038-00002-00317-2015","254-49038","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049038-00003-00901-2015","254-49038","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049039-00001-00909-2015","254-49039","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049039-00002-00317-2015","254-49039","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049039-00003-00901-2015","254-49039","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049040-00001-00909-2015","254-49040","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049040-00002-00317-2015","254-49040","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049040-00003-00901-2015","254-49040","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049041-00001-00909-2015","254-49041","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049041-00002-00317-2015","254-49041","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049041-00003-00901-2015","254-49041","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049042-00001-00909-2015","254-49042","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049042-00002-00317-2015","254-49042","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049042-00003-00901-2015","254-49042","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049043-00001-00909-2015","254-49043","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049043-00002-00317-2015","254-49043","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049043-00003-00901-2015","254-49043","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049044-00001-00909-2015","254-49044","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049044-00002-00317-2015","254-49044","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049044-00003-00901-2015","254-49044","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049045-00001-00909-2015","254-49045","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049045-00002-00317-2015","254-49045","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049045-00003-00901-2015","254-49045","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049046-00001-00909-2015","254-49046","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049046-00002-00317-2015","254-49046","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049046-00003-00901-2015","254-49046","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049047-00001-00909-2015","254-49047","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049047-00002-00317-2015","254-49047","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049047-00003-00901-2015","254-49047","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049048-00001-00909-2015","254-49048","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049048-00002-00317-2015","254-49048","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049048-00003-00901-2015","254-49048","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049049-00001-00909-2015","254-49049","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049049-00002-00317-2015","254-49049","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049049-00003-00901-2015","254-49049","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049050-00001-00909-2015","254-49050","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049050-00002-00317-2015","254-49050","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049050-00003-00901-2015","254-49050","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049051-00001-00909-2015","254-49051","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049051-00002-00317-2015","254-49051","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049051-00003-00901-2015","254-49051","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049052-00001-00909-2015","254-49052","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049052-00002-00317-2015","254-49052","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049052-00003-00901-2015","254-49052","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049053-00001-00909-2015","254-49053","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049053-00002-00317-2015","254-49053","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049053-00003-00901-2015","254-49053","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049054-00001-00909-2015","254-49054","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049054-00002-00317-2015","254-49054","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049054-00003-00901-2015","254-49054","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049055-00001-00909-2015","254-49055","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049055-00002-00317-2015","254-49055","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049055-00003-00901-2015","254-49055","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049056-00001-00909-2015","254-49056","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049056-00002-00317-2015","254-49056","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049056-00003-00901-2015","254-49056","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049057-00001-00909-2015","254-49057","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049057-00002-00317-2015","254-49057","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049057-00003-00901-2015","254-49057","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049058-00001-00909-2015","254-49058","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049058-00002-00317-2015","254-49058","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049058-00003-00901-2015","254-49058","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049059-00001-00909-2015","254-49059","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049059-00002-00317-2015","254-49059","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049059-00003-00901-2015","254-49059","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049060-00001-00909-2015","254-49060","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
"52838-254-049060-00002-00317-2015","254-49060","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","2",,,"1","317","CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","0","0","0",
"52838-254-049060-00003-00901-2015","254-49060","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","3",,,"0","901","ACLARACIÓN",,,"01-ESCRITURA 1498 DE 03-07-2015;","0","2","0","0","0",
"52838-254-049061-00001-00909-2015","254-49061","2015-07-06 00:00:00","2015-07-14 00:00:00","2015","254","52838","NARIÑO","TÚQUERRES","URBANO","Intermedio","1",,,"0","909","CONSTITUCIÓN DE URBANIZACION",,,"01-ESCRITURA 1077 DE 26-05-2015;","0","1","1","0","0",
